time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,First_term_KM,First_term_KM_avg,Phi,Prager_term,Prager_term_avg,Second_term_KM,Second_term_KM_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,strain_zz,ssd,strain_xx,stress_zz,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
370.76300000005,412.46589158728,143.59059806648,4.9401362909425E-14,0.000598420564968,1.7297061861641,7.4433234341311E-11,0.062620021474432,8.216760138393,-2.9773293736585E-10,-191.25466305103,6.263439299855E-05,2951.2986437745,-7.4142282457223E-10,46.845394830157,2.7336624569906E-10,-1.9771593973715E-10,-127.01110661438,-129.39950007676,0.18228735997517,0.050947058807454,-4.4865530113609E-10,6.6507891084886E-10,-0.11932042632305,-0.08512407625717,-125.21185592457,-122.67470725258,-45.838505750356,0.000660604183445,-0.000191254663051,-120.80582306468,160.40683446962,-0.01082134050704,66302181.022027,-4.4498287477321E-10,-1037.5827989602,-0.01082134050704,-411.59175944209,0.001000680206682,-1037.5827989602,905.00628168696
371.26300000005,422.89582325944,148.49495159756,5.3525461718977E-14,0.001146450606216,1.7297089069658,8.05175407048E-11,0.065982391896252,8.2285840901083,-3.2207016281987E-10,-196.25985714933,8.0097038182325E-05,3370.8334224174,-1.0430330689944E-09,47.214328484408,3.7880734280026E-10,-2.3250010335735E-10,-128.245934914,-130.14607162201,0.22773020524357,0.063316660374921,-5.1987653651529E-10,9.3564365432174E-10,-0.14929088521846,-0.10608127030943,-125.976091988,-123.91446308341,-46.201522111751,0.00067829308132,-0.000196259857149,-131.12619513846,165.99907119042,-0.011326908525738,66300590.255633,-6.4112228712334E-10,-1040.3817226079,-0.011326908525738,-412.77322171484,0.000634888724967,-1040.3817226079,907.45364676559
371.76300000005,429.52921695274,151.9008062432,5.616748962682E-14,0.001706926597752,1.729714741481,8.4405090468488E-11,0.06842765742741,8.2364904880945,-3.3762036187467E-10,-199.72904300169,9.6151286193632E-05,3684.3394378662,-1.3581139085693E-09,47.4609773491,4.8558272504586E-10,-2.598031884536E-10,-129.10466468578,-130.61348872718,0.2677181404824,0.074095696624722,-5.7199940076076E-10,1.2183010717337E-09,-0.17588177741332,-0.12432322951606,-126.45390057294,-124.77953023232,-46.444533374989,0.000690567793423,-0.000199729043002,-138.41451679172,168.95177525862,-0.011832732272989,66298819.534928,-8.446450588435E-10,-1042.2574647376,-0.011832732272989,-413.57152413922,0.000347985011007,-1042.2574647376,909.09655126002
372.26300000005,176.6872344601,63.001221929318,9.9314715699172E-15,0.002151210411798,1.7298189187925,1.5547500788819E-11,0.026779577674372,8.0720203895608,-6.2190003155411E-11,-90.444796698653,2.0661732864459E-05,832.58730121984,-1.3775626339312E-09,43.466798867807,4.8672629727257E-10,-2.3818097157298E-10,-118.49628837315,-119.65391512575,0.25612386456821,0.070643983845129,-5.1823754330394E-10,1.2357631764976E-09,-0.16855990426355,-0.11859555290852,-115.56118339057,-114.24793728887,-42.617756186121,0.0003072546879,-9.0444796698544E-05,-142.86777124505,170.48160787285,-0.011806423282479,66297418.154483,-1.0005401126473E-09,-1003.2908836395,-0.011806423282479,-397.44341210029,-0.008870385590609,-1003.2908836395,875.19683433609
372.76300000005,77.276415803644,27.581290438796,2.8267969962745E-16,0.002334665131937,1.7299774612067,4.7416513147067E-13,0.012391530296311,7.7987792704654,-1.8966605258868E-12,-48.848671670201,7.4692013703789E-07,38.072290527047,-8.3713478870941E-10,35.22902437788,2.9544084814557E-10,-1.4308027251581E-10,-96.405331418972,-97.401938980776,0.15597855516865,0.042987886227045,-3.1100382908834E-10,7.5096516177965E-10,-0.10264585869597,-0.072179097871065,-93.301657528775,-92.155845089905,-34.545722876555,0.000163943712031,-4.8848671670153E-05,-144.41149071796,170.95900597157,-0.011300613083035,66297313.297671,-1.0598522911908E-09,-940.37526376809,-0.011300613083035,-371.37720772005,-0.00311150478679,-940.37526376809,820.47235058166
373.26300000005,34.006879914578,12.262204551793,9.5275119870509E-18,0.002436758831506,1.7301170580905,1.7074445994918E-14,0.006871255938678,7.5461455741405,-6.8297783979824E-14,-27.449713135512,3.1534929298587E-08,3.1260317120479,-4.8808191011689E-10,27.859732546003,1.7223639355875E-10,-8.333219171281E-11,-76.585249620803,-77.446305854397,0.091008629382511,0.025078880002475,-1.8112037374702E-10,4.3784171846543E-10,-0.059888463699398,-0.042110157879663,-73.446823634937,-72.445895392754,-27.327451772179,9.1065996439185E-05,-2.7449713135489E-05,-145.23133046871,171.1992796315,-0.010795058573785,66297308.499444,-1.092162331876E-09,-883.65975027201,-0.010795058573785,-348.00749695211,-0.00158069664854,-883.65975027201,771.12369861886
373.76300000005,13.388199453067,4.9295862353738,3.2580041763264E-19,0.00249287667249,1.7302458443014,6.2374387725851E-16,0.003632447017697,7.3025956782362,-2.4949755090395E-15,-14.528049478156,1.3552069963323E-09,0.81274022610918,-2.8380929633113E-10,21.141445237428,1.0015042653168E-10,-4.845111409539E-11,-58.461251961592,-59.186868794576,0.052925904975724,0.014584280446096,-1.0530617720175E-10,2.5459569458757E-10,-0.034827782689962,-0.024488722326793,-55.399570291117,-54.548288037944,-20.747089030615,4.7573429065316E-05,-1.4528049478147E-05,-145.7375229242,171.33999295561,-0.010289759509757,66297308.261437,-1.1121699712269E-09,-830.3535513242,-0.010289759509757,-326.14940718964,-0.000968488856531,-830.3535513242,724.72947306017
374.26300000005,4.1067433451597,1.5725934238327,1.0364218241932E-20,0.002520497952845,1.730367817074,2.1229681548579E-17,0.001618890484886,7.0620882815357,-8.4918726194503E-17,-6.4754824434102,5.4843243933213E-11,0.32772179271211,-1.6499655070185E-10,15.101329857706,5.8223482737245E-11,-2.8167488294427E-11,-42.081175552505,-42.656230196652,0.030770256705542,0.008478997052103,-6.122033569841E-11,1.4801281316038E-10,-0.020248250385295,-0.014237266839947,-39.256151420352,-38.577115249204,-14.829359447791,2.0850094999508E-05,-6.475482443407E-06,-146.05622026836,171.42220281324,-0.009784715637426,66297308.249941,-1.1247879629936E-09,-779.0708928025,-0.009784715637426,-305.21658610299,-0.000660403916959,-779.0708928025,680.08621274352
374.76300000005,0.79300066158038,0.32580172602897,2.8538233400551E-22,0.002531125852996,1.7304855710541,6.2727649847433E-19,0.000505892197422,6.8201847146814,-2.5091059939029E-18,-2.0235656185652,1.9600046549089E-12,0.10133575179452,-9.5921695511767E-11,9.9738361044846,3.3848353454105E-11,-1.6375312215545E-11,-28.03382883416,-28.440082465231,0.017888900234459,0.004929401636103,-3.5590558944611E-11,8.6048103711126E-11,-0.011771697433545,-0.008277081344206,-25.689693166015,-25.207573593358,-9.801903573067,6.3577673435687E-06,-2.0235656185646E-06,-146.22978233125,171.45940565271,-0.009279926701099,66297308.249435,-1.1320809410174E-09,-728.88634283538,-0.009279926701099,-284.821112132,-0.000480380246939,-728.88634283538,636.38970041916
375.26300000005,0.074165030871661,0.033848162644646,6.304811784567E-24,0.002533728489212,1.7306010870414,1.4936371691393E-20,8.5368159618889E-05,6.572876160175,-5.9745486765704E-20,-0.34147253520058,5.7888564382095E-14,0.017078755067609,-5.5764576569008E-11,6.10836985182,1.9677798732553E-11,-9.5198673443317E-12,-17.277960224456,-17.526777397726,0.01040004891053,0.002865782254195,-2.0690632128366E-11,5.0024513719602E-11,-0.006843683502943,-0.004812016110065,-15.626281291713,-15.327232441999,-6.0067544503331,1.0336042345062E-06,-3.4147253520056E-07,-146.28880597523,171.46107648112,-0.008775392445185,66297308.249416,-1.135822666003E-09,-679.06282808119,-0.008775392445185,-264.6581774299,-0.000385883596662,-679.06282808119,592.99903674843
375.76300000005,0.002957467569012,0.001513855802263,1.0356134734398E-25,0.002534053545139,1.7307156122594,2.6598622356964E-22,6.4666648838613E-06,6.3169552949484,-1.063944894281E-21,-0.025866656967062,1.3240233251142E-15,0.001293460383454,-3.2419025134766E-11,3.5909205785426,1.1439721774786E-11,-5.5344211109727E-12,-10.179553325318,-10.322171483154,0.006046263568906,0.001666065724488,-1.2028534187641E-11,2.90820105332E-11,-0.003978695452179,-0.002797543689574,-9.1648037994481,-8.9906917115058,-3.5319793521935,7.424734646181E-08,-2.5866656967062E-08,-146.29182214103,171.44536393058,-0.008271112614693,66297308.249416,-1.1381993678275E-09,-629.1196222088,-0.008271112614693,-244.53120228761,-0.000357892278733,-629.1196222088,549.49619688744
376.26300000005,5.4100049864604E-05,3.0742313312592E-05,1.1810911250459E-27,0.002534072330536,1.7308295685284,3.312411618866E-24,2.2506796117434E-07,6.0504075913606,-1.3249646475494E-23,-0.00090027179876,2.2162531649395E-17,4.5015870961648E-05,-1.8846968176726E-11,2.0899437300374,6.650501773128E-12,-3.2174626229946E-12,-5.9264582078475,-6.0087659747353,0.003515108790299,0.000968592435495,-6.9928088828203E-12,1.6906977824416E-11,-0.002313084405859,-0.00162639745126,-5.3322896811965,-5.2312891800439,-2.0557078773881,2.4140353933325E-09,-9.0027179875954E-10,-146.28326000899,171.42608096059,-0.007767086954071,66297308.249415,-1.1403784625152E-09,-578.88929439801,-0.007767086954071,-224.37242943399,-0.000352701542293,-578.88929439801,505.73587040685
376.76300000005,4.9861965687764E-07,3.1315942840615E-07,8.6943861682717E-30,0.00253407285879,1.7309430148277,2.685468256824E-26,3.9382418434789E-09,5.7716195929255,-1.0741873027321E-25,-1.5752966819208E-05,2.5622157766052E-19,7.8767588393851E-07,-1.0956782693228E-11,1.2150777921435,3.8662805948591E-12,-1.8704875611729E-12,-3.4456697209839,-3.4934801605609,0.002043574483338,0.000563105826227,-4.0652814237283E-12,9.8289594561256E-12,-0.001344752216769,-0.000945532578615,-3.1000951296033,-3.0413925701611,-1.1951758906002,3.8939541137367E-11,-1.5752966819208E-11,-146.27379995956,171.40654963989,-0.007263315207373,66297308.249415,-1.1425560033971E-09,-528.3459910845,-0.007263315207373,-204.17182280717,-0.000350080287607,-528.3459910845,461.69617195367
377.26300000005,2.3647187363334E-09,1.6554909477265E-09,3.7635370253257E-32,0.002534072866516,1.731055952227,1.293589269329E-28,3.5788947646743E-11,5.4787137835333,-5.1743570773278E-28,-1.4315578641221E-07,1.9042779961858E-21,7.1579966033865E-09,-6.3697825161676E-12,0.7064001115808,2.247668869161E-12,-1.0874170629893E-12,-2.0031832902609,-2.0309767164596,0.001188070403178,0.000327370071705,-2.3633583450877E-12,5.7141167458009E-12,-0.000781795312266,-0.000549700730639,-1.802276869656,-1.7681495221061,-0.69482996258237,3.2207653613289E-13,-1.4315578641221E-13,-146.26435401142,171.3870535133,-0.006759797118903,66297308.249415,-1.1447417654445E-09,-477.48675372495,-0.006759797118903,-183.92864550981,-0.000347546682083,-477.48675372495,417.37548674673
377.76300000005,5.4799802986598E-12,4.3759812649597E-12,8.4475644772954E-35,0.002534072866576,1.7311683781011,3.2725771747697E-31,1.6269322780034E-13,5.1692904362686,-1.3090308699109E-30,-6.5077289360241E-10,8.2823536281617E-24,3.2539518452581E-11,-3.7031061862402E-12,0.41067367028637,1.3066861744939E-12,-6.3217521821553E-13,-1.1645734328057,-1.1807310314999,0.000690707048313,0.000190321534693,-1.3739424517436E-12,3.3219315542071E-12,-0.000454510436731,-0.00031957745666,-1.0477741060365,-1.0279335801507,-0.40394724280013,1.3146969321679E-15,-6.5077289360241E-16,-146.25495533297,171.36760300721,-0.006256532433348,66297308.249415,-1.1469357658063E-09,-426.31008518704,-0.006256532433348,-163.64275453132,-0.000344990770236,-426.31008518704,372.77402828543
378.26300000005,5.4835638286557E-15,5.2101165693016E-15,8.248578423285E-38,0.002534072866576,1.7312802896956,3.6598561798277E-34,3.3321689169951E-16,4.8401825546373,-1.4639424719346E-33,-1.3328675309408E-12,1.8577547609934E-26,6.6645156721509E-14,-2.1528200610276E-12,0.23874976750185,7.5964426989265E-13,-3.6751815344289E-13,-0.67703802452071,-0.68643118774678,0.000401555523044,0.000110646299409,-7.9874382341731E-13,1.9312222464823E-12,-0.000264237628753,-0.000185791552132,-0.60913536541106,-0.59760072835824,-0.23483928810085,2.3804213094049E-18,-1.3328675309408E-18,-146.24560419522,171.34819833897,-0.005753520895777,66297308.249415,-1.1491380616429E-09,-374.81452410692,-0.005753520895777,-143.31402344892,-0.000342410040831,-374.81452410692,327.89298755213
378.76300000005,1.9133158868288E-18,2.3253299620268E-18,2.7152453026122E-41,0.002534072866576,1.7313916842317,1.4086779245859E-37,2.5586011796792E-19,4.4870604937228,-5.6347116983573E-37,-1.0234404432945E-15,1.8041093773353E-29,5.1173440792008E-17,-1.2515531652844E-12,0.1387998701861,4.4162051629851E-13,-2.136584774829E-13,-0.39360376844415,-0.3990644509619,0.000233451852511,6.4325898427637E-05,-4.6435110974467E-13,1.1227261451936E-12,-0.00015361919026,-0.000108012941815,-0.35412776042072,-0.34742189715764,-0.13652647180981,1.585026195565E-21,-1.0234404432945E-21,-146.23630026973,171.32883953831,-0.005250762251648,66297308.249415,-1.1513486407705E-09,-322.99860208978,-0.005250762251648,-122.94232516109,-0.00033980413836,-322.99860208978,282.73526881993
379.26300000005,1.6368084809975E-22,2.8847698798387E-22,2.0433168972604E-45,0.002534072866576,1.7315025589085,1.2741135543136E-41,5.4606196139365E-23,4.1037289998861,-5.0964542172669E-41,-2.1842477807829E-19,5.9050435784199E-33,1.0921560502774E-20,-7.2759696549147E-13,0.080692870969538,2.5673685730835E-13,-1.2421140312428E-13,-0.22882603737041,-0.23200058603778,0.000135721624906,3.739683366477E-05,-2.69951327421E-13,6.5270271921271E-13,-8.9309217615927E-05,-6.2795081890733E-05,-0.20587619640702,-0.20197762531417,-0.079371206870051,2.8600044826184E-25,-2.1842477807829E-25,-146.22704322469,171.30952663179,-0.004748256246798,66297308.249415,-1.1535674755581E-09,-270.86084299654,-0.004748256246798,-102.52753161612,-0.000337172708621,-270.86084299654,237.30716673831
379.76300000005,1.8810273570944E-27,6.0407904793579E-27,1.8741565992577E-50,0.002534072866576,1.7316129109017,1.4590691991334E-46,1.9664306387134E-27,3.6807601042171,-5.8362767965485E-46,-7.8657223038379E-24,4.4770865215719E-37,3.9329857203126E-25,-4.2299229869E-13,0.04691171173804,1.492544213429E-13,-7.2210908834849E-14,-0.13303062667003,-0.13487613944069,7.8904320030251E-05,2.1741214936979E-05,-1.5693667661724E-13,3.7945214549415E-13,-5.1921484742803E-05,-3.6506943406367E-05,-0.11968846689413,-0.11742196426338,-0.046143348379492,8.3997321590546E-30,-7.8657223038379E-30,-146.21783273063,171.29025964473,-0.00424600262745,66297308.249415,-1.1557945802553E-09,-218.39976287234,-0.00424600262745,-82.069513799281,-0.000334515400851,-218.39976287234,191.62248021443
380.26300000005,9.3998074643747E-34,8.6367121991038E-33,6.8711077317417E-57,0.002534072866576,1.731722737364,7.0743289032107E-53,4.8306357536875E-33,3.2024826521869,-2.829731561292E-52,-1.9322542328345E-29,4.2871125403381E-42,9.66161167074E-31,-2.459087864667E-13,0.027272653665805,8.6769320014437E-14,-4.198016673299E-14,-0.077338872959662,-0.0784117553663,4.5872511447547E-05,1.2639584314507E-05,-9.1235412558892E-14,2.2059649538384E-13,-3.0185468879852E-05,-2.1223906263541E-05,-0.069582251472083,-0.068264580431234,-0.026825957521377,1.5911589872038E-35,-1.9322542328345E-35,-146.20866846029,171.27103860101,-0.003744001140207,66297308.249415,-1.1580299172962E-09,-165.6138698793,-0.003744001140207,-61.568141721932,-0.000331831894529,-165.6138698793,145.71449332523
380.76300000005,1.6834130919062E-42,1.2600017590755E-40,9.1405132545824E-66,0.002534072866576,1.7318320354247,1.3930338513017E-61,1.2088381119971E-40,2.6389801433416,-5.5721354052226E-61,-4.8353522075257E-37,1.6555489640729E-48,2.4177953015104E-38,-1.4296036156772E-13,0.015855265537908,5.0443497146959E-14,-2.4405376516532E-14,-0.044961836898834,-0.045585553345603,2.6668848173066E-05,7.3482136985583E-06,-5.3039867876814E-14,1.282449313213E-13,-1.7548853745851E-05,-1.2338863791857E-05,-0.040452433727907,-0.039686382558694,-0.015595574018921,2.7826943554339E-43,-4.8353522075257E-43,-146.19955008871,171.25186352327,-0.003242251532057,66297308.249415,-1.1602734146627E-09,-112.50166422826,-0.003242251532057,-41.023284410332,-0.00032912180983,-112.50166422826,99.681438750113
381.26300000005,5.2125482956877E-57,1.1194672556958E-52,1.8538620975111E-80,0.002534072866576,1.7319408021893,5.6940548640167E-76,1.8364636424153E-52,1.9164053698569,-2.2776219456132E-75,-7.3458526540533E-49,1.7054452429944E-57,3.6738751023121E-50,-8.3110756267268E-14,0.009217637976144,2.9325416305072E-14,-1.4188185897149E-14,-0.026139077581698,-0.026501672966532,1.5504437161659E-05,4.2719953297209E-06,-3.083482098928E-14,7.4555865319917E-14,-1.0202335189012E-05,-7.17339963225E-06,-0.023517482957448,-0.02307212567032,-0.009066663568504,2.3939610185753E-55,-7.3458526540533E-55,-146.19047729312,171.23273443275,-0.002740753550364,66297308.249415,-1.1625251705547E-09,-59.061638109759,-0.002740753550364,-20.434809894466,-0.000326384777714,-59.061638109759,53.965748910604
381.76300000005,1.8548646993643E-111,5.1826550337323E-80,4.2673738192672E-87,0.002534072866576,1.7320490347392,1.4276689997436E-82,3.8059661633919E-79,0.60561181892339,5.7106759989805E-82,-5.8749543165498E-76,5.2185220748754E-73,4.6726155862034E-74,-4.8316874772014E-14,0.005358778168907,1.7048382832385E-14,-8.248371877233E-15,-0.015196251571128,-0.015407045137416,9.0137966569791E-06,2.4835892162527E-06,-1.7925877901938E-14,4.3343444927161E-14,-5.9313073103482E-06,-4.1703728747287E-06,-0.013672156653637,-0.013413240378492,-0.00527100760131,4.7428752390082E-83,-5.8749543165498E-82,-146.18144975298,171.21365134935,-0.002239506942876,66297308.249415,-1.1647850561682E-09,-5.2922756240224,-0.002239506942876,0.19741480343375,-0.000323620419894,-5.2922756240224,15.573372054486
382.26300000005,2.2302941607973E-59,8.9672414011913E-60,6.5003798236135E-69,0.002534072866576,1.7321568556172,1.0209864525886E-64,4.3986363954374E-59,0,4.0839458103589E-64,1.7594540252902E-55,3.412669718239E-74,8.7999371900196E-57,-2.8089183993414E-14,0.003115376543183,9.9110781593338E-15,-4.7952182987722E-15,-0.008834486766041,-0.008957030517045,5.2403233477134E-06,1.4438672389532E-06,-1.0421212301914E-14,2.5197863716199E-14,-3.4482584297666E-06,-2.4245063494695E-06,-0.007948439161524,-0.007797913859576,-0.003064350355725,4.9372000040136E-62,1.7594540252902E-61,0.000236992225649,0,-0.001738511458204,66297308.249415,-1.1676214572244E-09,48.73172983901,-0.001738511458204,20.859141516687,-0.000322271973305,48.73172983901,44.823843666852
382.76300000005,2.5483192378625E-44,9.185715454241E-45,4.8542022211188E-59,0.002534072866576,1.7322644940328,5.0069507133867E-55,7.7037998534629E-44,0,2.0027802853569E-54,3.0815199392722E-40,5.2349540137334E-58,1.5407610218966E-41,-1.6329795053626E-14,0.001811159456319,5.7618230076621E-15,-2.7877238801777E-15,-0.005136029992738,-0.005207270377473,3.0465607797538E-06,8.394141161545E-07,-6.0583903927488E-15,1.4648911103613E-14,-2.0047058367413E-06,-1.4095263416238E-06,-0.004620915768216,-0.004533405240286,-0.001781494842252,1.6407738755969E-46,3.0815199392722E-46,0.00023701914352,0,-0.00123776684442,66297308.249415,-1.1705338602948E-09,102.87360193483,-0.00123776684442,41.523974209878,-0.000321002810614,102.87360193483,90.842558477896
383.26300000005,1.3375446360434E-35,4.5970969355395E-36,3.607209183427E-52,0.002534072866576,1.7323719537844,2.7944044133803E-48,6.6205264793846E-35,0,1.1177617653534E-47,2.6482105885488E-31,9.6979174805542E-49,1.3241068886645E-32,-9.4934124694125E-15,0.001052938085685,3.3496461431292E-15,-1.6206570869493E-15,-0.002985889852546,-0.003027305203526,1.7711755701498E-06,4.8800613189323E-07,-3.5220561174398E-15,8.5162219075951E-15,-1.1654710979851E-06,-8.1945115569814E-07,-0.002686422119623,-0.002635546336743,-0.001035692248173,2.086694541995E-37,2.6482105885488E-37,0.000237046092679,0,-0.000737272850344,66297308.249415,-1.1734484580859E-09,157.13064322375,-0.000737272850344,62.191403473942,-0.000319724678596,157.13064322375,137.85311756621
383.76300000005,1.7169333541157E-29,5.7729729990548E-30,7.4789687311026E-47,0.002534072866576,1.7324792337158,4.6605066390077E-43,1.4291301897456E-28,0,1.8642026556055E-42,5.7165207469293E-25,3.8797694556866E-42,2.8582663661792E-26,-5.5190454663517E-15,0.000612137501778,1.9473228161655E-15,-9.42177036129E-16,-0.001735881279088,-0.001759957950165,1.0297063356781E-06,2.8370977189354E-07,-2.0475536605278E-15,4.9509506819725E-15,-6.7756718767937E-07,-4.7640131602769E-07,-0.001561782176724,-0.001532204646199,-0.000602111451407,5.972306846032E-31,5.7165207469293E-31,0.000237073073207,0,-0.000237029225235,66297308.249415,-1.1763653185799E-09,211.50310780404,-0.000237029225235,82.861487398685,-0.00031843747418,211.50310780404,185.18352944657
384.26300000005,8.2266502320302E-25,2.7404410704338E-25,1.6580600722545E-42,0.002534072866576,1.7325863326628,8.6353403892322E-39,1.1666059712627E-23,0,3.4541361556978E-38,4.6664238700767E-20,5.3171130992735E-37,2.333219377977E-21,-3.2085262607345E-15,0.000355873085459,1.1320796374716E-15,-5.4773929940223E-16,-0.001009174483408,-0.001023171372995,5.9863921340776E-07,1.6493898396789E-07,-1.1903490169617E-15,2.878261417436E-15,-3.9391564485415E-07,-2.7696369074184E-07,-0.000907959913478,-0.000890764496096,-0.000350044334775,6.0767997127542E-26,4.6664238700767E-26,0.00023710008518,0,0.000262964281272,66297308.249415,-1.1792843692673E-09,265.99125112322,0.000262964281272,103.53428434793,-0.000317141060205,265.99125112322,232.70422056286
384.76300000005,4.950811319751E-21,1.6451907272671E-21,7.7333246886418E-39,0.002534072866576,1.7326932494536,3.4515721598084E-35,1.20456307786E-19,0,1.3806288639255E-34,4.8182522902763E-16,8.2507466857905E-33,2.4091366628805E-17,-1.865293726552E-15,0.000206890860351,6.5813654972885E-16,-3.1843096570398E-16,-0.000586695162767,-0.000594832206258,3.4803020977801E-07,9.5889783964281E-08,-6.9201155724612E-16,1.6732925482631E-15,-2.2900981611035E-07,-1.6101736974926E-07,-0.000527852876126,-0.000517856017807,-0.000203502254304,7.5180575651271E-22,4.8182522902763E-22,0.000237127128678,0,0.000762707919169,66297308.249415,-1.1822056937672E-09,320.59532999,0.000762707919169,124.20985296231,-0.000315835358355,320.59532999,280.37313501603
385.26300000005,7.1386298012785E-18,2.3755809337978E-18,1.1378836893303E-35,0.002534072866576,1.7327999829082,4.4349562083864E-32,2.9917964560114E-16,0,1.7739824833574E-31,1.1967185757125E-12,2.8003041700732E-29,5.9836261330898E-14,-1.0843983947251E-15,0.000120278352852,3.8260888053889E-16,-1.8512142759978E-16,-0.00034108196707,-0.000345812408434,2.0233393606737E-07,5.5746983217381E-08,-4.0230217659117E-16,9.7277751336667E-16,-1.3313890211188E-07,-9.3610081462471E-08,-0.000306873307469,-0.000301061458333,-0.000118308350762,2.1768373005054E-18,1.1967185757125E-18,0.00023715420378,0,0.00126220193807,66297308.249415,-1.1851292213219E-09,375.31560258643,0.00126220193807,144.8882521623,-0.000314520245548,375.31560258643,328.17266119059
385.76300000005,3.6234359839226E-15,1.2100814721448E-15,6.9038111042558E-33,0.002534072866575,1.7329065318387,2.385213062753E-29,2.6214857353585E-13,0,9.5408522510281E-29,1.0485942870389E-09,3.1154842091795E-26,5.2430067369223E-11,-6.3042076180849E-16,6.9925078355952E-05,2.2243037119111E-16,-1.0762126499118E-16,-0.000198291889565,-0.000201041127087,1.1763065680093E-07,3.2409356283643E-08,-2.3387910405109E-16,5.65529382441E-16,-7.7402653568902E-08,-5.4421752532584E-08,-0.000178403987901,-0.000175025475346,-6.8779803521276E-05,2.1792721058213E-15,1.0485942870389E-15,0.000237181310566,0,0.001761446587218,66297308.249415,-1.1880549210773E-09,430.15232848013,0.001761446587218,165.56954115111,-0.000313195615759,430.15232848013,376.09421502512
386.26300000005,8.2828647881612E-13,2.775935786929E-13,2.0814944320271E-30,0.002534072866304,1.7330128950487,6.4530857970154E-27,1.0370636316946E-10,0,2.5812343188106E-26,4.148254493887E-07,1.4807004860312E-23,2.0741435894182E-08,-3.6649845983852E-16,4.0604898116287E-05,1.2931030375898E-16,-6.2566159725782E-17,-0.000115263759329,-0.000116532551059,6.8386805741444E-08,1.8841672244377E-08,-1.3596604510427E-16,3.2877351882682E-16,-4.499940102788E-08,-3.1638976653793E-08,-0.000103580596152,-0.000101745881541,-3.9941833669285E-05,9.6992893341957E-13,4.148254493887E-13,0.000237208449512,0,0.00226044211548,66297308.249415,-1.1909829254078E-09,485.10576861133,0.00226044211548,186.25377940821,-0.000311861315834,485.10576861133,424.13318123583
386.76300000005,4.8256549253014E-11,1.6873989273595E-12,3.5681677301053E-28,0.002534072804404,1.733119071323,1.0027290867566E-24,2.1916833250782E-08,0,4.0109163470334E-24,8.7667332209762E-05,3.6056699366615E-21,4.3834060284874E-06,-2.1306582960188E-16,1.3005438544163E-05,7.5174782782097E-17,-3.6373149290589E-17,-6.2843531236473E-05,9.5408808121262E-06,3.9757962195716E-08,1.0953892752366E-08,-7.9044108986665E-17,1.9113423861687E-16,-2.6161197321589E-08,-1.8393836985178E-08,-2.9468414382166E-05,-5.7238439208821E-05,-1.3213986132343E-05,2.2781717647948E-10,8.7667332209762E-11,0.000237235708727,0,0.002759188771355,66297308.249415,-1.1939124944775E-09,540.17617956596,0.002759188771355,206.94102454176,-0.000310509553094,540.17617956596,472.28690783707
387.26300000005,-8.9552435413324E-07,-5.4633361412056E-07,3.8429429161566E-26,0.002534064360211,1.7332250579728,9.8725689683692E-23,2.786593141257E-06,0,3.9490275873547E-22,0.011146372451891,5.1219317011761E-19,0.000557324243572,-1.2386695380533E-16,-0.001427571150205,4.3702998164785E-17,-2.1145665214547E-17,0.000611859284374,0.010368879503991,2.3113980908757E-08,6.3681935477112E-09,-4.5952336325674E-17,1.1111690911948E-16,-1.520922980319E-08,-1.0693529352564E-08,0.0041241465129,0.000262974078299,0.001350457921376,3.1874782906783E-08,1.1146372451891E-08,0.000237274830155,0,0.00325768680304,66297308.249415,-1.1967629707743E-09,595.36303762801,0.00325768680304,227.63104209785,-0.00030815768419,595.36303762801,520.5531047805
387.76300000005,-0.006099192438339,-0.003369821180593,2.7795155935718E-24,0.002533350107003,1.7333307307106,6.5768029469512E-21,0.000213841568899,0,2.6307211787853E-20,0.85536626516551,4.6718315565198E-17,0.042768831501065,-7.2010588483409E-17,-0.12074671244529,2.5406774067546E-17,-1.2289805375653E-17,0.064406522386871,0.85034594834047,1.3431616931867E-08,3.7004205159943E-09,-2.6707246861607E-17,6.4598296357135E-17,-8.8377595639366E-09,-6.2140148695602E-09,0.35571502644495,0.029375101900156,0.11464556125418,2.6625079132562E-06,8.5536626516618E-07,0.000238254827875,0,0.003755936464424,66297308.249415,-1.1928338353801E-09,650.60039005223,0.003755936464424,248.29917109227,-0.000237382506725,650.60039005223,568.87126248977
