time,Ep_eff,F_norm,Phi,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
100.31650000001,0.0016518019682735,1.7306377712793,6.4158589222066,2.6493479497444e-15,-2.649387364184e-15,-0.91634149300294,-0.91634045341633,2.4625411180004e-06,2.4625686137647e-06,-2.6493461814226e-15,2.6493376609579e-15,-2.4625530666129e-06,-2.4625541381162e-06,-0.91634324569898,-0.9163442852268,-0.33376787186042,-3.3497174487419e-10,32.4051627213,-12.3784705056,355.31530672771,100000580.53223,-2.3569432308533e-13,0.0051805980723914,-0.0077131701634151,-241.44028382336,-1.3831090452852e-06,-618.18262907275,539.61929444108
100.41650000001,0.0016518020970982,1.730661025571,6.3643050499617,2.2117135986961e-15,-2.2117465024346e-15,-0.76503593768417,-0.76503506974352,2.0557645821082e-06,2.0557875359659e-06,-2.2117121224759e-15,2.2117050094699e-15,-2.055774556981e-06,-2.0557754514872e-06,-0.76503740141555,-0.7650382693071,-0.27865651478673,-1.5888589842362e-10,32.407138291941,-12.382410070733,355.31530672772,100000580.53223,-2.3588141591429e-13,0.0051222111075356,-0.0076124009414886,-237.62948185869,-1.3614509607841e-06,-608.67073371215,531.32826058792
100.51650000001,0.0016518021576819,1.7306842600527,6.3123319202448,1.8463701768003e-15,-1.8463976453122e-15,-0.63869163043433,-0.63869090583391,1.7161817055485e-06,1.7162008677576e-06,-1.8463689444304e-15,1.8463630063912e-15,-1.7161900327151e-06,-1.7161907794618e-06,-0.63869285264803,-0.63869357720745,-0.23263695154348,-7.4057298161392e-11,32.409115883208,-12.386347220183,355.31530672772,100000580.53224,-2.3604383712047e-13,0.0050637740206662,-0.007511641872975,-233.8170842649,-1.340169862199e-06,-599.14695499999,523.02648823872
100.61650000001,0.0016518021856842,1.7307074747112,6.2599290741296,1.541376257613e-15,-1.54139918872e-15,-0.53320217775206,-0.5332015728338,1.4326930581591e-06,1.4327090550456e-06,-1.541375228813e-15,1.5413702716528e-15,-1.432700009797e-06,-1.4327006331918e-06,-0.53320319820217,-0.5332038030862,-0.19421351561538,-3.3927791284844e-11,32.411093599348,-12.39028138904,355.31530672772,100000580.53224,-2.3619392251532e-13,0.0050052867707336,-0.0074108929558285,-230.00308895613,-1.3190612425627e-06,-589.61127917419,514.71396414344
100.71650000001,0.0016518021984064,1.7307306695291,6.2070856200493,1.2867629673319e-15,-1.2867821105483e-15,-0.44513083856034,-0.44513033356213,1.1960326765406e-06,1.1960460309704e-06,-1.2867621084749e-15,1.2867579701666e-15,-1.1960384798674e-06,-1.1960390002863e-06,-0.44513169050693,-0.44513219547656,-0.16213443157131,-1.5278972042848e-11,32.413070058262,-12.394212084753,355.31530672772,100000580.53224,-2.3637895937583e-13,0.0049467493098564,-0.0073101541880039,-226.18749444463,-1.2980107246026e-06,-580.06369395071,506.39067633931
100.81650000001,0.0016518022040883,1.730753844487,6.1537902033936,1.0742081473643e-15,-1.0742241283955e-15,-0.37160428922656,-0.37160386764579,9.9846520169628e-07,9.984763501655e-07,-1.0742074303782e-15,1.0742039756592e-15,-9.9847004639661e-07,-9.9847048084975e-07,-0.37160500047147,-0.37160542202838,-0.13535313136295,-6.7636458576934e-12,32.415045155916,-12.398139363916,355.31530672772,100000580.53224,-2.3654754848784e-13,0.0048881615867355,-0.0072094255674563,-222.37029953727,-1.2769686231638e-06,-570.50418777032,498.05661349446
100.91650000001,0.0016518022065827,1.7307769995648,6.1000309759726,8.9676434056153e-16,-8.9677768175514e-16,-0.31022176298406,-0.31022141104226,8.335330451471e-07,8.3354235204882e-07,-8.9676374201129e-16,8.9676085796241e-16,-8.3353708957229e-07,-8.3353745226e-07,-0.31022235675402,-0.3102227086759,-0.11299516517365,-2.9428621823048e-12,32.417018528019,-12.402062390821,355.31530672772,100000580.53224,-2.3676548084546e-13,0.004829523548373,-0.0071087070921417,-218.55150318301,-1.2559145424301e-06,-560.93274941957,489.71176457769
101.01650000001,0.0016518022076592,1.7308001347416,6.0457955642048,7.486317102267e-16,-7.4864284764614e-16,-0.25897807922177,-0.2589777854158,6.9584531955858e-07,6.9585308909338e-07,-7.486312105484e-16,7.486288029031e-16,-6.9584869590264e-07,-6.9584899867953e-07,-0.258978574915,-0.25897886870434,-0.094330168612813,-1.2582776616795e-12,32.418990235033,-12.405982287086,355.31530672772,100000580.53224,-2.3695874158035e-13,0.0047708351409131,-0.007007998760017,-214.73110439756,-1.2348251183223e-06,-551.34936784344,481.35611869519
101.11650000001,0.0016518022081155,1.7308232499964,5.9910710353069,6.249684696487e-16,-6.2497776732589e-16,-0.21619882452976,-0.21619857925642,5.8090163499465e-07,5.8090812111354e-07,-6.249680525101e-16,6.2496604257334e-16,-5.8090445361501e-07,-5.8090470637749e-07,-0.21619923834399,-0.21619948360344,-0.078748254555925,-5.2854268400196e-13,32.42096018953,-12.409898020615,355.31530672772,100000580.53224,-2.3712527472396e-13,0.0047120963100514,-0.006907300569039,-210.90910222712,-1.2137082968686e-06,-541.75403205502,472.98966501182
101.21650000001,0.0016518022083057,1.7308463453082,5.9358438609735,5.2173262596172e-16,-5.2174038779576e-16,-0.18048596404245,-0.18048575928483,4.8494500150154e-07,4.8495041620644e-07,-5.2173227772844e-16,5.2173059980446e-16,-4.8494735452617e-07,-4.8494756553591e-07,-0.18048630950154,-0.18048651424757,-0.065740203349336,-2.1803548532784e-13,32.422928346534,-12.413810203572,355.31530672772,100000580.53224,-2.3733087127038e-13,0.0046533070012268,-0.0068066125171658,-207.08549573104,-1.1925508419822e-06,-532.14673109233,464.61239271351
101.31650000001,0.0016518022083836,1.7308694206557,5.8800998781316,4.3554986565297e-16,-4.3555634534314e-16,-0.15067230357667,-0.15067213264212,4.0483903007612e-07,4.048435503493e-07,-4.3554957494284e-16,4.3554817418788e-16,-4.0484099441477e-07,-4.0484117056872e-07,-0.1506725919713,-0.15067276289619,-0.054880876447813,-8.8294438891886e-14,32.424894747471,-12.417718970559,355.31530672772,100000580.53224,-2.3755291556527e-13,0.0045944671597082,-0.0067059346023555,-203.26028397385,-1.1713572373945e-06,-522.52745399841,456.22429098988
101.41650000001,0.0016518022084148,1.7308924760176,5.8238242463857,3.6360326349269e-16,-3.6360867283081e-16,-0.1257834109372,-0.12578326823861,3.3796541827496e-07,3.3796919186372e-07,-3.6360302080371e-16,3.6360185143341e-16,-3.3796705813298e-07,-3.3796720518882e-07,-0.12578365169335,-0.12578379438387,-0.045815346794278,-3.5082014457314e-14,32.426859364119,-12.421623824646,355.31530672772,100000580.53224,-2.3773795242611e-13,0.0045355767306375,-0.0066052668225675,-199.43346602164,-1.1501176222545e-06,-512.89618981228,447.82534902635
101.51650000002,0.0016518022084273,1.7309155113727,5.767001401759,3.0354120996988e-16,-3.0354572576279e-16,-0.10500579807335,-0.10500567894653,2.8213836973237e-07,2.821415199783e-07,-3.0354100736965e-16,3.0354003116258e-16,-2.8213973870933e-07,-2.8213986147365e-07,-0.10500599906011,-0.10500611818018,-0.038247309563825,-1.3669039296056e-14,32.428822258762,-12.425524844575,355.31530672772,100000580.53224,-2.3797027656396e-13,0.0044766356590468,-0.0065046091757613,-195.60504094036,-1.1288494506128e-06,-503.25292756469,439.41555600046
101.61650000002,0.0016518022084322,1.7309385266996,5.7096150063091,2.5340054779742e-16,-2.53404317646e-16,-0.087660345815,-0.08766024636623,2.3553315034871e-07,2.3553578021911e-07,-2.5340037866385e-16,2.5339956371221e-16,-2.3553429319028e-07,-2.3553439567569e-07,-0.087660513601646,-0.087660613044787,-0.031929402423737,-5.2194273678346e-15,32.430783122045,-12.429422193478,355.31530672772,100000580.53224,-2.3819232085906e-13,0.0044176438898663,-0.0064039616598973,-191.77500779514,-1.107534418777e-06,-493.59765627639,430.99490108035
101.71650000002,0.0016518022084343,1.7309615219769,5.651647893149,2.1154240516602e-16,-2.1154555228958e-16,-0.073180112543635,-0.07318002952238,1.9662644597332e-07,1.9662864142679e-07,-2.1154226397089e-16,2.115415836376e-16,-1.9662740003382e-07,-1.9662748559011e-07,-0.073180252614341,-0.073180335630897,-0.026655122579173,-1.9518213614068e-15,32.432742437606,-12.433315836672,355.31530672772,100000580.53224,-2.3843698080836e-13,0.0043586013679275,-0.0063033242729367,-187.94336564998,-1.0861831079443e-06,-483.93036495732,422.56337342406
101.81650000002,0.0016518022084349,1.7309844971833,5.5930820063455,1.7659862842601e-16,-1.7660125568981e-16,-0.061091805964712,-0.061091736657381,1.6414657214434e-07,1.6414840494032e-07,-1.7659851055429e-16,1.7659794260232e-16,-1.641473686077e-07,-1.6414744003132e-07,-0.061091922897747,-0.061091992201156,-0.022252078058348,-7.1426940350871e-16,32.434699820683,-12.437205863177,355.31530672772,100000580.53224,-2.3870220044338e-13,0.0042995080379628,-0.0062026970128399,-184.11011356755,-1.0647900066026e-06,-474.25104260623,414.12096217917
101.91650000002,0.0016518022084349,1.7310074522974,5.5338983350991,1.4742706332317e-16,-1.4742925660061e-16,-0.051000314367354,-0.051000256508602,1.3703190846663e-07,1.3703343851096e-07,-1.4742696492218e-16,1.4742649078774e-16,-1.3703257336565e-07,-1.3703263299111e-07,-0.051000411984727,-0.051000469840204,-0.018576353381647,-2.5558301014379e-16,32.436655614959,-12.441092369686,355.31530672772,100000580.53224,-2.3894686039276e-13,0.0042403638446092,-0.0061020798775703,-180.27525060925,-1.0433563402838e-06,-464.55967821057,405.66765648276
102.01650000002,0.0016518022084349,1.7310303872975,5.4740768415212,1.2307422313419e-16,-1.230760541136e-16,-0.04257579263134,-0.042575744330026,1.1439619903543e-07,1.1439747633834e-07,-1.2307414098763e-16,1.2307374517342e-16,-1.1439675410265e-07,-1.1439680387884e-07,-0.042575874123721,-0.042575922422302,-0.015507805770235,-8.9343445877269e-17,32.438609549938,-12.444974946377,355.31530672772,100000580.53224,-2.3919768824791e-13,0.0041811687324049,-0.0060014728650898,-176.43877583503,-1.0218846923862e-06,-454.85626074629,397.20344546115
102.11650000002,0.0016518022084349,1.7310533021622,5.4135963812364,1.0274412349164e-16,-1.0274565201946e-16,-0.035542881248258,-0.03554284092563,9.5499584733148e-08,9.5500651043901e-08,-1.0274405491451e-16,1.0274372448314e-16,-9.5500048111209e-08,-9.5500089665081e-08,-0.035542949279265,-0.035542989599612,-0.012946138283017,-3.0481421188723e-17,32.440561706982,-12.448854033611,355.31530672772,100000580.53224,-2.3946290788303e-13,0.0041219226457911,-0.0059008759733621,-172.60068830349,-1.0003697322435e-06,-445.14077917795,388.72831823008
102.21650000002,0.0016518022084349,1.7310761968701,5.3524346159123,8.5772265249681e-17,-8.5773541286591e-17,-0.029671706128219,-0.029671672466311,7.9724420576061e-08,7.9725310747544e-08,-8.5772208000516e-17,8.5771932151674e-17,-7.9724807410701e-08,-7.9724842100468e-08,-0.029671762921477,-0.02967179658148,-0.010807621586625,-1.0139040731227e-17,32.442512064311,-12.452729357051,355.31530672772,100000580.53224,-2.3972607154965e-13,0.0040626255291116,-0.0058002892003512,-168.76098707188,-9.788207094007e-07,-435.41322245864,380.24226389458
102.31650000002,0.0016518022084349,1.7310990713994,5.2905679166938,7.1603915007952e-17,-7.1604980261833e-17,-0.02477036507889,-0.024770336977448,6.6555087689114e-08,6.6555830817013e-08,-7.160386721553e-17,7.1603636932967e-17,-6.655541062421e-08,-6.6555439583724e-08,-0.024770412490716,-0.024770440590568,-0.0090223572307745,-3.2844232142734e-18,32.444460794179,-12.456601149865,355.31530672772,100000580.53224,-2.4000568296483e-13,0.0040032773266113,-0.0056997125440216,-164.91967119602,-9.5722184182099e-07,-425.67357952994,371.74527154899
102.41650000002,0.0016518022084349,1.7311219257286,5.2279712573588,5.9775973381852e-17,-5.9776862671042e-17,-0.020678655398735,-0.020678631939249,5.5561140053438e-08,5.5561760427247e-08,-5.9775933484053e-17,5.9775741240873e-17,-5.5561409644279e-08,-5.5561433820096e-08,-0.020678694978806,-0.020678718436965,-0.0075319929869953,-1.034891553722e-18,32.446407585359,-12.460469102586,355.31530672772,100000580.53224,-2.4030174212856e-13,0.0039438779824381,-0.0055991460023384,-161.07673973036,-9.3559009239563e-07,-415.92183932195,363.23733027689
102.51650000002,0.0016518022084349,1.7311447598361,5.1646180958235,4.9901838375052e-17,-4.99025807664e-17,-0.01726283757754,-0.017262817993225,4.6383235169903e-08,4.6383753066841e-08,-4.9901805067799e-17,4.990164458044e-17,-4.6383460228197e-08,-4.6383480410515e-08,-0.017262870619549,-0.017262890202756,-0.0062878155790358,-3.1676361683515e-19,32.448352684983,-12.464333466287,355.31530672772,100000580.53224,-2.4058340951237e-13,0.0038844274406409,-0.005498589573268,-157.23219172795,-9.1391607504728e-07,-406.1579907532,354.71842915113
102.61650000002,0.0016518022084349,1.7311675737001,5.1004802424081,4.1658769106149e-17,-4.1659388865075e-17,-0.014411263956991,-0.014411247607724,3.8721388775633e-08,3.8721821123411e-08,-4.1658741300777e-17,4.1658607323632e-17,-3.8721576657519e-08,-3.8721593506007e-08,-0.014411291540934,-0.014411307889275,-0.0052491584662921,-9.4051655231677e-20,32.450296171634,-12.468194185736,355.31530672772,100000580.53224,-2.4086918883338e-13,0.0038249256451702,-0.0053980432547762,-153.38602624044,-8.9220051218458e-07,-396.38202273067,346.18855723379
102.71650000002,0.0016518022084349,1.7311903672989,5.0355277130075,3.4777336866752e-17,-3.4777854250376e-17,-0.012030729473343,-0.012030715824741,3.2325169713185e-08,3.23255306433e-08,-3.4777313654429e-17,3.4777201808391e-17,-3.2325326559674e-08,-3.2325340625033e-08,-0.012030752500813,-0.012030766148642,-0.0043820726383984,-2.7047358365592e-20,32.452237886869,-12.472051389059,355.31530672772,100000580.53224,-2.4111796072027e-13,0.0037653725398782,-0.0052975070448298,-149.53824231809,-8.7045118166927e-07,-386.59392414976,337.64770357614
102.81650000002,0.0016518022084349,1.7312131406109,4.9697285649975,2.9032618713764e-17,-2.9033050633021e-17,-0.010043425204937,-0.010043413810889,2.6985514466976e-08,2.6985815776603e-08,-2.9032599335785e-17,2.903250596511e-17,-2.698564540467e-08,-2.6985657146633e-08,-0.010043444428599,-0.010043455822003,-0.003658216975444,-7.5212997070745e-21,32.454177666885,-12.475904538901,355.31530672772,100000580.53224,-2.4138729229289e-13,0.0037057680685177,-0.0051969809413968,-145.68883900972,-8.4865297277593e-07,-376.79368389429,329.09585721868
102.91650000002,0.0016518022084349,1.7312358936141,4.90304871333,2.4236845754128e-17,-2.4237206326507e-17,-0.0083843951499908,-0.0083843856380762,2.252789382109e-08,2.2528145358681e-08,-2.4236829577113e-17,2.4236751629937e-17,-2.2528003129752e-08,-2.2528012932111e-08,-0.008384411198179,-0.0083844207095552,-0.0030539319047698,-2.0187997132686e-21,32.456115906806,-12.479754393651,355.31530672772,100000580.53224,-2.4164839999127e-13,0.0036461121747412,-0.0050964649424458,-141.83781536278,-8.2681365120866e-07,-366.98129083644,320.53300719107
103.01650000002,0.0016518022084349,1.7312586262868,4.8354517238107,2.0233265827684e-17,-2.0233566838668e-17,-0.0069994131082516,-0.0069994051675691,1.8806608287398e-08,1.8806818274579e-08,-2.0233252322881e-17,2.0233187251462e-17,-1.8806699539833e-08,-1.8806707722983e-08,-0.0069994265055088,-0.0069994344457419,-0.0025494660763903,-5.2201446866549e-22,32.458052497828,-12.483600937769,355.31530672772,100000580.53224,-2.4192801140676e-13,0.003586404802103,-0.0049959590459453,-137.9851704233,-8.0493745200032e-07,-357.1567338368,311.95914251211
103.11650000002,0.0016518022084349,1.7312813386072,4.7668985800032,1.6891019986955e-17,-1.6891271275234e-17,-0.0058432102714072,-0.0058432036424118,1.5700025847267e-08,1.5700201147573e-08,-1.6891008712952e-17,1.68909543904e-17,-1.5700102026107e-08,-1.5700108857517e-08,-0.0058432214556293,-0.0058432280842496,-0.002128330780563,-1.297610074332e-22,32.459986984188,-12.487443254487,355.31530672772,100000580.53224,-2.421973429795e-13,0.003526645894057,-0.0048954632498649,-134.13090323588,-7.8301860547916e-07,-347.32000174425,303.37425218977
103.21650000002,0.0016518022084349,1.7313040305532,4.6973474195249,1.4100865309116e-17,-1.410107508817e-17,-0.004877995590177,-0.0048779900561967,1.3106606350175e-08,1.310675269338e-08,-1.4100855897417e-17,1.4100810548173e-17,-1.3106669945361e-08,-1.310667564832e-08,-0.0048780049269258,-0.0048780104605929,-0.0017767610063302,-3.0937127868939e-23,32.461920122998,-12.491282071149,355.31530672772,100000580.53224,-2.4249340214362e-13,0.0034668353939568,-0.0047949775521746,-130.2750128437,-7.6105730133117e-07,-337.47108339604,294.77832522114
103.31650000002,0.0016518022084349,1.7313267021031,4.6267532346756,1.1771604238193e-17,-1.177177936475e-17,-0.0040722205555775,-0.0040722159357316,1.0941582624742e-08,1.0941704794144e-08,-1.1771596381172e-17,1.1771558522974e-17,-1.0941635714913e-08,-1.0941640475825e-08,-0.0040722283500291,-0.0040722329696136,-0.0014832655254746,-7.0566784899089e-24,32.463851291393,-12.49511736,355.31530672772,100000580.53224,-2.427894613078e-13,0.0034069732450562,-0.0046945019508453,-126.41749828856,-7.3905330348931e-07,-327.60996761771,286.17135059238
103.41650000002,0.0016518022084349,1.7313493532347,4.5550675313174,9.827103748807e-18,-9.827249946964e-18,-0.0033995480206382,-0.0033995441639246,9.1341898227107e-09,9.134291811477e-09,-9.8270971896532e-18,9.8270655850875e-18,-9.1342341431461e-09,-9.1342381176236e-09,-0.0033995545275579,-0.0033995583840532,-0.0012382512961636,-1.5357238889944e-24,32.465780789155,-12.49894916461,355.31530672772,100000580.53224,-2.4307524062923e-13,0.0033470593905084,-0.0045940364438482,-122.55835861079,-7.1701546337133e-07,-317.73664322308,277.55331727878
103.51650000002,0.0016518022084349,1.7313719839263,4.4822379386635,8.2038069013984e-18,-8.2039289497129e-18,-0.0028379913580064,-0.0028379881383667,7.6253524356384e-09,7.6254375773206e-09,-8.2038014257228e-18,8.2037750417789e-18,-7.6253894349724e-09,-7.6253927529231e-09,-0.0028379967900762,-0.0028380000095337,-0.0010337099097347,-3.1791481999055e-25,32.467708408825,-12.502777078534,355.31530672772,100000580.53224,-2.4333634832794e-13,0.0032870937733655,-0.0044935810291553,-118.69759284931,-6.9492988513661e-07,-307.85109901425,268.92421424466
103.61650000002,0.0016518022084349,1.7313945941556,4.4082077610536,6.848655452895e-18,-6.8487573405752e-18,-0.0023691958163918,-0.0023691931285905,6.3657533833078e-09,6.3658244608031e-09,-6.8486508817226e-18,6.8486288560285e-18,-6.3657842708815e-09,-6.3657870407543e-09,-0.0023692003511614,-0.0023692030388106,-0.00086295583198199,-6.2395719756684e-26,32.469634694459,-12.50660170249,355.31530672772,100000580.53224,-2.4358512021534e-13,0.003227076336579,-0.0043931357047391,-114.83520004161,-6.7280454910518e-07,-297.95332378156,260.28403044341
103.71650000002,0.0016518022084349,1.7314171839006,4.332915460813,5.7173556223602e-18,-5.7174406796544e-18,-0.0019778385866374,-0.0019778363428224,5.3142220610951e-09,5.3142813976058e-09,-5.7173518062801e-18,5.7173334189153e-18,-5.3142478464838e-09,-5.3142501588133e-09,-0.001977842372328,-0.001977844616016,-0.00072040788323571,-1.1567996181096e-26,32.471558938459,-12.510422506036,355.31530672772,100000580.53224,-2.438462279141e-13,0.0031670070229989,-0.0042927004685726,-110.97117922374,-6.506377199341e-07,-288.04330630358,251.63275481744
103.81650000002,0.0016518022084349,1.7314397531393,4.2562940587848,4.7729303273268e-18,-4.7730013343737e-18,-0.0016511279682864,-0.0016511260951175,4.4363886588322e-09,4.4364381938009e-09,-4.7729271416085e-18,4.7729117915731e-18,-4.4364101848439e-09,-4.4364121152097e-09,-0.0016511311286351,-0.001651133001698,-0.00060140681480323,-2.0177344493883e-27,32.47348161242,-12.514239728524,355.31530672772,100000580.53224,-2.4411555948728e-13,0.0031068857753737,-0.0041922753186299,-107.10552943034,-6.2843072811277e-07,-278.12103534709,242.97037629816
103.91650000002,0.0016518022084349,1.7314623018495,4.178270435926,3.9845105699602e-18,-3.9845698476596e-18,-0.0013783852666626,-0.0013783837029144,3.7035607669281e-09,3.7036021194291e-09,-3.9845079104769e-18,3.9844950960477e-18,-3.7035787371508e-09,-3.7035803486478e-09,-0.0013783879049669,-0.0013783894686266,-0.0005020630191708,-3.2962564361223e-28,32.475402641372,-12.518053460051,355.31530672772,100000580.53224,-2.4436021943768e-13,0.0030467125363501,-0.0040918602528853,-103.23824969456,-6.0617449230604e-07,-268.18649966704,234.296883806
104.01650000002,0.0016518022084349,1.7314848300089,4.0987645152467,3.3263264689255e-18,-3.3263759547976e-18,-0.001150695754566,-0.0011506944491266,3.0917855510746e-09,3.0918200727345e-09,-3.3263242487508e-18,3.3263135510818e-18,-3.0918005528738e-09,-3.0918018981746e-09,-0.0011506979570603,-0.0011506992624258,-0.00041912939629953,-5.0182613261093e-29,32.477321847479,-12.52186351894,355.31530672772,100000580.53224,-2.4457403985967e-13,0.002986487248473,-0.0039914552693136,-99.369339048165,-5.8388370259278e-07,-258.23968800658,225.61226625034
104.11650000002,0.0016518022084349,1.7315073375955,4.0176882980416,2.7768649583442e-18,-2.7769062698587e-18,-0.00096061729010084,-0.00096061620030133,2.5810668422656e-09,2.5810956614415e-09,-2.7768631049106e-18,2.7768541743433e-18,-2.5810793659824e-09,-2.5810804890587e-09,-0.00096061912877455,-0.00096062021851238,-0.00034989522058912,-7.079865347564e-30,32.479239304813,-12.525669981067,355.31530672772,100000580.53224,-2.44796084156e-13,0.0029262098541843,-0.0038910603658906,-95.498796521427,-5.6155238022196e-07,-248.28058909697,216.91651252952
104.21650000002,0.0016518022084349,1.7315298245869,3.9349447213771,2.3181666228243e-18,-2.318201110268e-18,-0.00080193706666509,-0.00080193615688487,2.154711552335e-09,2.1547356109956e-09,-2.3181650755514e-18,2.3181576201859e-18,-2.1547220073131e-09,-2.1547229448732e-09,-0.00080193860161624,-0.00080193951134497,-0.00029209753949975,-9.1980800576488e-31,32.481155052167,-12.529472876359,355.31530672772,100000580.53224,-2.4502840829518e-13,0.0028658802958252,-0.0037906755405923,-91.626621143189,-5.3917512803545e-07,-238.30919165762,208.20961153081
104.31650000002,0.0016518022084349,1.7315522909608,3.8504262945681,1.9352386852765e-18,-1.9352674758883e-18,-0.00066946854436058,-0.00066946778486302,1.7987840522916e-09,1.7988041368059e-09,-1.9352373935909e-18,1.9352311697451e-18,-1.7987927802569e-09,-1.7987935629456e-09,-0.00066946982575977,-0.00066947058521435,-0.00024384720785313,-1.0926355956038e-31,32.483069216891,-12.533272185767,355.31530672772,100000580.53224,-2.4524017274875e-13,0.0028054985156315,-0.0036903007913959,-87.752811940837,-5.1675749204949e-07,-228.32548439604,199.49155213041
104.41650000002,0.0016518022084349,1.731574736695,3.7640134600291,1.6155649607395e-18,-1.6155889955544e-18,-0.00055888192542601,-0.00055888129138658,1.5016506795409e-09,1.501667446381e-09,-1.6155638824219e-18,1.6155586866663e-18,-1.5016579657713e-09,-1.501658619171e-09,-0.0005588829951564,-0.00055888362915995,-0.00020356714020802,-1.1771863871133e-32,32.484981670145,-12.537067894044,355.31530672772,100000580.53224,-2.4544576929669e-13,0.0027450644557384,-0.0035899361162788,-83.877367940304,-4.9429478970181e-07,-218.32945600782,190.7623231934
104.51650000002,0.0016518022084349,1.731597161767,3.675572607182,1.3486967588168e-18,-1.3487168234244e-18,-0.00046656263270176,-0.00046656210339656,1.2535994859933e-09,1.2536134831914e-09,-1.3486958586218e-18,1.3486915211307e-18,-1.2536055686428e-09,-1.2536061141102e-09,-0.000466563525728,-0.00046656405500325,-0.00016994076305944,-1.1397074494457e-33,32.486892471791,-12.540860282072,355.31530672772,100000580.53224,-2.4568014940453e-13,0.0026845780581761,-0.0034895815132183,-80.000288166057,-4.7178896180645e-07,-208.32109517664,182.02191357376
104.61650000002,0.0016518022084349,1.7316195661546,3.584953645209,1.1259113631743e-18,-1.125928113396e-18,-0.00038949316542608,-0.00038949272355452,1.0465227983402e-09,1.0465344834016e-09,-1.1259106116786e-18,1.125906990679e-18,-1.0465278762231e-09,-1.0465283315871e-09,-0.00038949391093717,-0.00038949435278372,-0.00014186898199636,-9.8108792027882e-35,32.488801521065,-12.544649037561,355.31530672772,100000580.53224,-2.4588574595256e-13,0.0026240392648721,-0.0033892369801939,-76.121571641111,-4.4924666831448e-07,-198.30039057419,173.2703121143
104.71650000002,0.0016518022084349,1.7316419498351,3.4919870086255,9.3992692533582e-19,-9.3994090866068e-19,-0.00032515447076234,-0.00032515410188164,8.7365221482844e-10,8.7366196968501e-10,-9.3992629797648e-19,9.3992327511409e-19,-8.7365645391776e-10,-8.7365683406216e-10,-0.00032515509312567,-0.0003251554619855,-0.00011843425726908,-7.4174287169773e-36,32.490708903152,-12.548434026879,355.31530672772,100000580.53224,-2.4613451784047e-13,0.0025634480176505,-0.0032889025151845,-72.241217386999,-4.2665256738866e-07,-188.26733086021,164.50750764669
104.81650000002,0.0016518022084349,1.7316643127863,3.3964799247516,7.8466445394109e-19,-7.8467612742088e-19,-0.00027144360733796,-0.00027144329939107,7.2933737677305e-10,7.2934552026697e-10,-7.8466393021253e-19,7.8466140668374e-19,-7.2934091562551e-10,-7.2934123297549e-10,-0.00027144412689579,-0.00027144443482525,-9.8870613558345e-05,-4.8552429176405e-37,32.492614606162,-12.552215499469,355.31530672772,100000580.53224,-2.4636478601132e-13,0.0025028042582305,-0.0031885781161701,-68.359224423802,-4.040243054033e-07,-178.22190468243,155.73348899142
104.91650000002,0.0016518022084349,1.7316866549855,3.2982117077331,6.5504911997142e-19,-6.5505886515948e-19,-0.0002266050095879,-0.00022660475250942,6.0886128384926e-10,6.0886808215458e-10,-6.5504868275533e-19,6.5504657607736e-19,-6.0886423813396e-10,-6.0886450306227e-10,-0.0002266054433222,-0.00022660570038613,-8.2538603701412e-05,-2.7056536604993e-38,32.494518549254,-12.555993462444,355.31530672772,100000580.53224,-2.4658888627654e-13,0.0024421079282274,-0.003088263781131,-64.475591770113,-3.8134870164323e-07,-168.16410067658,146.94824495778
105.01650000002,0.0016518022084349,1.7317089764102,3.196927749576,5.4684438350708e-19,-5.4685251892959e-19,-0.00018917310624448,-0.00018917289163169,5.0828611665398e-10,5.0829179197658e-10,-5.4684401851282e-19,5.4684225982789e-19,-5.0828858293314e-10,-5.0828880409908e-10,-0.00018917346833209,-0.00018917368293274,-6.8904408052029e-05,-1.2582545693747e-39,32.496420792309,-12.559767960026,355.31530672772,100000580.53224,-2.4681915444751e-13,0.0023813589691518,-0.0029879595080481,-60.590318443058,-3.5862762495905e-07,-158.09390746633,138.15176434385
105.11650000002,0.0016518022084349,1.7317312770379,3.0923317380939,4.5651352036972e-19,-4.565203119369e-19,-0.00015792441743132,-0.00015792423826949,4.2432452717283e-10,4.2432926501339e-10,-4.5651321566728e-19,4.5651174749193e-19,-4.2432658605798e-10,-4.2432677069048e-10,-0.00015792471970724,-0.00015792489885893,-5.7522386326961e-05,-4.767726086967e-41,32.498321324316,-12.563538747828,355.31530672772,100000580.53224,-2.4704531068139e-13,0.0023205573224099,-0.0028876652949036,-56.703403458284,-3.3586852954012e-07,-148.01131366332,129.34403593645
